Town,Year,Property Type,Residential Type,NumSales,MedianSale,AvgSalesRatio
Durham,2008.0,Single Family,Single Family,79,329250.0,0.8262015865167254
Durham,2009.0,Condo,Condo,2,202500.0,0.665416145
Durham,2009.0,Single Family,Single Family,67,290800.0,0.8585662306865671
Durham,2010.0,Condo,Condo,7,229900.0,0.5786938927142857
Durham,2010.0,Single Family,Single Family,53,317000.0,0.8604560678679245
Durham,2011.0,Condo,Condo,3,220000.0,0.6493563683333333
Durham,2011.0,Single Family,Single Family,17,319000.0,1.9608050638823529
Durham,2012.0,Condo,Condo,7,240000.0,0.6133914494285715
Durham,2012.0,Single Family,Single Family,80,257500.0,0.8662315239874999
Durham,2013.0,Condo,Condo,7,245000.0,0.5680673814285714
Durham,2013.0,Single Family,Single Family,69,284000.0,0.904060708884058
Durham,2013.0,Two Family,Two Family,1,70000.0,1.618
Durham,2014.0,Condo,Condo,3,219250.0,0.6851390035
Durham,2014.0,Single Family,Single Family,80,269300.0,0.9200449354605734
Durham,2015.0,Condo,Condo,7,220000.0,0.7771319231428571
Durham,2015.0,Single Family,Single Family,60,296500.0,0.8547816840000001
Durham,2016.0,Condo,Condo,5,222845.0,0.712930345
Durham,2016.0,Single Family,Single Family,26,284950.0,0.7406237209615385
Durham,2017.0,Condo,Condo,6,272450.0,0.7019604643333333
Durham,2017.0,Single Family,Single Family,106,335000.0,0.8002514461792453
Durham,2017.0,Two Family,Two Family,1,250000.0,0.69552
Durham,2018.0,Condo,Condo,8,176250.0,0.76218977275
Durham,2018.0,Single Family,Single Family,114,292950.0,0.9483150683070176
Durham,2018.0,Two Family,Two Family,1,325000.0,0.7973
Durham,2019.0,Condo,Condo,8,216250.0,0.7329714285714286
Durham,2019.0,Single Family,Single Family,112,263500.0,0.8995030686446885
Durham,2020.0,Condo,Condo,1,222500.0,0.6802
Durham,2020.0,Single Family,Single Family,97,271562.5,0.7314625253549696
Durham,2020.0,Two Family,Two Family,1,350000.0,0.7404
Durham,2021.0,Residential,Condo,1,210000.0,0.6363
Durham,2021.0,Residential,Single Family,27,385000.0,0.5898141118888889
Durham,2022.0,Apartments,nan,1,495000.0,0.690808081
Durham,2022.0,Residential,Condo,5,176875.0,0.5631125
Durham,2022.0,Residential,Single Family,76,376625.0,0.5930911936810345
Durham,2022.0,Residential,Two Family,1,500000.0,0.38762
Durham,2023.0,Residential,Condo,5,295000.0,0.49888000000000005
Durham,2023.0,Residential,Single Family,72,420300.0,0.5360333333333334
Durham,2024.0,Residential,Condo,1,77967.0,2.0694
Durham,2024.0,Residential,Single Family,61,425000.0,0.9213016393442623
East Granby,2006.0,Condo,Condo,9,340286.0,0.3186400201111111
East Granby,2006.0,Single Family,Single Family,32,262500.0,2.47631578825
East Granby,2006.0,Two Family,Two Family,1,165000.0,0.633939394
East Granby,2007.0,Condo,Condo,42,321185.0,0.33416283290000004
East Granby,2007.0,Single Family,Single Family,76,292500.0,1.1665697232754098
East Granby,2007.0,Two Family,Two Family,1,365000.0,0.557808219
East Granby,2008.0,Condo,Condo,27,155100.0,0.45261167314999995
East Granby,2008.0,Single Family,Single Family,51,265750.0,0.7754470887718024
East Granby,2008.0,Two Family,Two Family,1,203600.0,0.95481336
East Granby,2009.0,Condo,Condo,7,180000.0,0.626921222
East Granby,2009.0,Single Family,Single Family,16,234000.0,0.7825223671875
East Granby,2010.0,Condo,Condo,14,163450.0,0.8372222727857144
East Granby,2010.0,Single Family,Single Family,72,250000.0,0.7784998637916667
East Granby,2011.0,Condo,Condo,9,142000.0,0.6774537414444445
East Granby,2011.0,Single Family,Single Family,41,260000.0,0.8360062673170732
East Granby,2012.0,Condo,Condo,18,190231.0,0.7284360835
East Granby,2012.0,Four Family,Four Family,1,315000.0,1.139047619
East Granby,2012.0,Single Family,Single Family,52,236500.0,0.8754210055576923
East Granby,2013.0,Condo,Condo,19,271500.0,0.806903485368421
East Granby,2013.0,Single Family,Single Family,56,250450.0,0.8604122299821428
East Granby,2013.0,Two Family,Two Family,1,162500.0,1.015384615
East Granby,2014.0,Condo,Condo,4,197000.0,0.8333073985
East Granby,2014.0,Single Family,Single Family,15,214000.0,0.7617168654666667
East Granby,2015.0,Condo,Condo,13,253575.0,1.4125188974615386
East Granby,2015.0,Single Family,Single Family,62,243750.0,0.8370320673064516
East Granby,2015.0,Two Family,Two Family,1,220000.0,0.757272727
East Granby,2016.0,Condo,Condo,13,145000.0,0.7473446524615385
East Granby,2016.0,Single Family,Single Family,88,256750.0,0.7687500182613636
East Granby,2017.0,Condo,Condo,28,123000.0,1.181947981107143
East Granby,2017.0,Single Family,Single Family,71,277000.0,1.0697794482394367
East Granby,2018.0,Condo,Condo,21,134900.0,0.7772222296190476
East Granby,2018.0,Single Family,Single Family,75,252500.0,0.71867843412
East Granby,2018.0,Two Family,Two Family,1,155000.0,0.847741935
East Granby,2019.0,Condo,Condo,15,156950.0,0.9262321428571428
East Granby,2019.0,Single Family,Single Family,94,242000.0,0.7485696584956187
East Granby,2020.0,Condo,Condo,12,118200.0,0.79275625
East Granby,2020.0,Residential,Condo,4,117450.0,0.72032368425
East Granby,2020.0,Residential,Single Family,25,295000.0,0.66800765976
East Granby,2020.0,Single Family,Single Family,81,251125.0,0.7812324074074073
East Granby,2021.0,Residential,Condo,19,157000.0,0.5773046783684211
East Granby,2021.0,Residential,Single Family,92,316950.0,1.659729774097826
East Granby,2022.0,Residential,Condo,23,168500.0,0.5033524509803922
East Granby,2022.0,Residential,Single Family,89,345000.0,0.5783092412850139
East Granby,2022.0,Residential,Two Family,1,75000.0,1.741333333
East Granby,2023.0,Residential,Condo,9,180900.0,0.4771222222222222
East Granby,2023.0,Residential,Single Family,49,352000.0,0.5255448979591837
East Haddam,2006.0,Condo,Condo,3,279900.0,0.21421062533333335
East Haddam,2006.0,Single Family,Single Family,46,280000.0,0.4533961044347826
East Haddam,2006.0,Two Family,Two Family,2,307500.0,0.5105294115
East Haddam,2007.0,Condo,Condo,8,329550.0,0.321425066125
East Haddam,2007.0,Single Family,Single Family,133,301000.0,0.4803113797819549
East Haddam,2007.0,Three Family,Three Family,1,325000.0,0.629292308
East Haddam,2007.0,Two Family,Two Family,5,265000.0,0.5061089491999999
East Haddam,2008.0,Condo,Condo,2,337500.0,0.82952
East Haddam,2008.0,Single Family,Single Family,18,219500.0,0.9803927042222222
East Haddam,2009.0,Condo,Condo,4,242950.0,0.6261953419999999
East Haddam,2009.0,Single Family,Single Family,108,247450.0,0.8484016156203703
East Haddam,2009.0,Two Family,Two Family,4,173758.5,1.0147920245
East Haddam,2010.0,Condo,Condo,6,296700.0,0.8146505723333334
East Haddam,2010.0,Single Family,Single Family,126,250000.0,0.9372950825396826
East Haddam,2011.0,Condo,Condo,4,239000.0,0.92418234
East Haddam,2011.0,Single Family,Single Family,90,239500.0,1.3444883391555555
East Haddam,2011.0,Three Family,Three Family,1,100000.0,1.8733
East Haddam,2011.0,Two Family,Two Family,5,185000.0,1.1556784136
East Haddam,2012.0,Condo,Condo,1,185000.0,0.996
East Haddam,2012.0,Single Family,Single Family,84,235500.0,1.4894212919404761
East Haddam,2012.0,Three Family,Three Family,1,130000.0,1.105461538
East Haddam,2013.0,Condo,Condo,2,73149.5,0.758208184
East Haddam,2013.0,Single Family,Single Family,26,156875.0,0.7350028133333333
East Haddam,2014.0,Condo,Condo,3,199000.0,0.863452781
East Haddam,2014.0,Single Family,Single Family,120,217500.0,0.8238513884000326
East Haddam,2014.0,Three Family,Three Family,2,515000.0,1.188830342
East Haddam,2014.0,Two Family,Two Family,1,470000.0,1.208765957
East Haddam,2015.0,Condo,Condo,6,136000.0,1.1250310778333332
East Haddam,2015.0,Single Family,Single Family,143,210000.0,0.9121031213636364
East Haddam,2015.0,Three Family,Three Family,3,300000.0,0.5391174719999999
East Haddam,2015.0,Two Family,Two Family,5,180000.0,0.787449001
East Haddam,2016.0,Condo,Condo,6,216835.0,1.3560270688333331
East Haddam,2016.0,Single Family,Single Family,181,228000.0,0.8516397228176795
East Haddam,2016.0,Three Family,Three Family,1,355000.0,0.941323944
East Haddam,2016.0,Two Family,Two Family,1,285000.0,0.947684211
East Haddam,2017.0,Condo,Condo,1,165500.0,1.03836858
East Haddam,2017.0,Single Family,Single Family,120,234750.0,0.9809602541416668
East Haddam,2017.0,Three Family,Three Family,1,90000.0,1.41
East Haddam,2017.0,Two Family,Two Family,3,168500.0,0.8254437483333333
East Haddam,2018.0,Condo,Condo,1,197000.0,0.7323
East Haddam,2018.0,Single Family,Single Family,40,246250.0,0.7319507342
East Haddam,2019.0,Condo,Condo,5,226000.0,0.6994
East Haddam,2019.0,Single Family,Single Family,178,248225.0,0.7447395208590587
East Haddam,2019.0,Two Family,Two Family,1,430000.0,0.7364
East Haddam,2020.0,Condo,Condo,4,177500.0,0.7271166666666666
East Haddam,2020.0,Residential,Condo,3,190000.0,0.7244999999999999
East Haddam,2020.0,Residential,Single Family,75,275000.0,0.6369884313333334
East Haddam,2020.0,Residential,Two Family,4,315000.0,0.7362
East Haddam,2020.0,Single Family,Single Family,151,269625.0,0.7087694455140546
East Haddam,2020.0,Two Family,Two Family,2,935000.0,0.5103
East Haddam,2021.0,Residential,Condo,3,187500.0,0.5994
East Haddam,2021.0,Residential,Single Family,212,290000.0,0.7884919596509433
East Haddam,2021.0,Residential,Three Family,1,212500.0,0.5567
East Haddam,2021.0,Residential,Two Family,5,254000.0,0.5528750174
East Haddam,2022.0,Residential,Condo,4,300000.0,0.395725
East Haddam,2022.0,Residential,Single Family,123,336000.0,0.5337924197886178
East Haddam,2022.0,Residential,Three Family,1,1050000.0,0.3805
East Haddam,2022.0,Residential,Two Family,4,333500.0,1.1794666665
East Haddam,2023.0,Residential,Single Family,29,415000.0,0.7263379310344827
East Haddam,2023.0,Residential,Two Family,2,430500.0,0.71375
East Haddam,2024.0,Residential,Condo,10,294750.0,0.58021
East Haddam,2024.0,Residential,Single Family,99,385000.0,0.6859191919191919
East Haddam,2024.0,Residential,Three Family,1,899000.0,0.4876
East Haddam,2024.0,Residential,Two Family,4,312500.0,1.153775
East Hampton,2006.0,Condo,Condo,9,189900.0,0.6008511102222223
East Hampton,2006.0,Single Family,Single Family,65,285000.0,0.7321761827538461
East Hampton,2006.0,Two Family,Two Family,3,265000.0,0.7378483103333333
East Hampton,2007.0,Condo,Condo,42,249950.0,0.603020719382698
East Hampton,2007.0,Single Family,Single Family,232,267450.0,0.6883612964663586
East Hampton,2007.0,Two Family,Two Family,5,222000.0,0.5992227288
East Hampton,2008.0,Condo,Condo,39,239758.5,0.43208135333529407
East Hampton,2008.0,Single Family,Single Family,179,305375.0,1.4701468807858489
East Hampton,2008.0,Three Family,Three Family,1,200000.0,0.8081
East Hampton,2008.0,Two Family,Two Family,5,258250.0,0.7075508793749999
East Hampton,2009.0,Condo,Condo,31,180000.0,0.6327475495483871
East Hampton,2009.0,Four Family,Four Family,1,250000.0,1.11788
East Hampton,2009.0,Single Family,Single Family,163,229000.0,1.2156479474785276
East Hampton,2009.0,Two Family,Two Family,3,225000.0,0.855705236
East Hampton,2010.0,Condo,Condo,27,170000.0,0.6868593455925925
East Hampton,2010.0,Single Family,Single Family,100,233750.0,0.8306875352299999
East Hampton,2010.0,Two Family,Two Family,2,110666.5,1.9915249039999998
East Hampton,2011.0,Condo,Condo,8,125000.0,0.7971569169999999
East Hampton,2011.0,Single Family,Single Family,26,210000.0,0.8822724650384616
East Hampton,2011.0,Two Family,Two Family,1,327550.0,1.177072203
East Hampton,2012.0,Condo,Condo,26,130000.0,0.7538226602692307
East Hampton,2012.0,Single Family,Single Family,160,211121.5,0.8562926588937501
East Hampton,2012.0,Two Family,Two Family,1,88000.0,1.912727273
East Hampton,2013.0,Condo,Condo,30,120900.0,1.0070446158333333
East Hampton,2013.0,Single Family,Single Family,155,224000.0,1.0506373493096774
East Hampton,2013.0,Two Family,Two Family,5,180000.0,1.5321309794000002
East Hampton,2014.0,Condo,Condo,15,197950.0,0.7561080809583334
East Hampton,2014.0,Single Family,Single Family,151,233875.0,0.8409391133802656
East Hampton,2014.0,Three Family,Three Family,1,264000.0,0.628030303
East Hampton,2014.0,Two Family,Two Family,5,220000.0,0.8044676402000001
East Hampton,2015.0,Condo,Condo,20,113050.0,0.9071783699999999
East Hampton,2015.0,Single Family,Single Family,150,241000.0,0.8156379089
East Hampton,2016.0,Condo,Condo,5,155000.0,0.6745497132
East Hampton,2016.0,Single Family,Single Family,48,217500.0,0.9562938952083333
East Hampton,2016.0,Two Family,Two Family,2,224950.0,0.8393295095
East Hampton,2017.0,Condo,Condo,27,141000.0,0.7691381536666667
East Hampton,2017.0,Single Family,Single Family,227,249900.0,0.798590123938326
East Hampton,2017.0,Two Family,Two Family,3,152000.0,1.2569007656666666
East Hampton,2018.0,Condo,Condo,29,142100.0,0.6874586757586207
East Hampton,2018.0,Four Family,Four Family,1,322500.0,0.5277
East Hampton,2018.0,Single Family,Single Family,231,245000.0,0.8251029451731601
East Hampton,2018.0,Three Family,Three Family,1,125580.0,0.9916
East Hampton,2018.0,Two Family,Two Family,12,192000.0,1.0456703300833334
East Hampton,2019.0,Condo,Condo,26,133750.0,0.6539775000000001
East Hampton,2019.0,Single Family,Single Family,212,256000.0,0.8383288776806577
East Hampton,2019.0,Three Family,Three Family,4,197000.0,0.973975
East Hampton,2019.0,Two Family,Two Family,5,206975.0,0.86015
East Hampton,2020.0,Condo,Condo,23,157350.0,0.7161799107142857
East Hampton,2020.0,Four Family,Four Family,1,170000.0,1.2192
East Hampton,2020.0,Single Family,Single Family,210,256000.0,0.7190529411764706
East Hampton,2020.0,Two Family,Two Family,4,96625.0,1.4798749999999998
East Hampton,2021.0,Residential,Condo,8,162450.0,0.587098586375
East Hampton,2021.0,Residential,Single Family,71,295000.0,0.6034701707464788
East Hampton,2021.0,Residential,Two Family,3,335000.0,0.5903666666666666
East Hampton,2022.0,Residential,Condo,41,185000.0,0.5066436879432773
East Hampton,2022.0,Residential,Single Family,224,357875.0,0.5905976157850763
East Hampton,2022.0,Residential,Three Family,2,363500.0,0.68845
East Hampton,2022.0,Residential,Two Family,8,238000.0,0.7085636904999999
East Hampton,2023.0,Apartments,nan,1,550000.0,0.4657
East Hampton,2023.0,Residential,Condo,29,215000.0,0.4768655172413793
East Hampton,2023.0,Residential,Single Family,184,358500.0,0.5291608695652174
East Hampton,2023.0,Residential,Two Family,3,250000.0,0.6011666666666666
East Hampton,2024.0,Residential,Condo,19,263000.0,0.4591736842105263
East Hampton,2024.0,Residential,Single Family,120,377500.0,0.5521999999999999
East Hampton,2024.0,Residential,Three Family,1,425000.0,0.5775
East Hampton,2024.0,Residential,Two Family,3,354000.0,0.48216666666666663
East Hartford,2007.0,Condo,Condo,34,108500.0,0.7358920476827957
East Hartford,2007.0,Four Family,Four Family,3,250637.5,0.733510535
East Hartford,2007.0,Single Family,Single Family,134,181375.0,0.7764125880873941
East Hartford,2007.0,Three Family,Three Family,3,132000.0,1.038566082
East Hartford,2007.0,Two Family,Two Family,19,202538.0,1.3803631399743588
East Hartford,2008.0,Condo,Condo,85,117200.0,0.6643886639280823
East Hartford,2008.0,Four Family,Four Family,5,238750.0,0.87730908925
East Hartford,2008.0,Single Family,Single Family,506,163800.0,1.1316389680907135
East Hartford,2008.0,Three Family,Three Family,14,187629.75,0.9289585314583333
East Hartford,2008.0,Two Family,Two Family,35,174887.25,3.937864229504032
East Hartford,2009.0,Condo,Condo,80,120000.0,0.69615960355
East Hartford,2009.0,Four Family,Four Family,3,178500.0,1.1210576163333335
East Hartford,2009.0,Single Family,Single Family,507,155000.0,0.9892840526193294
East Hartford,2009.0,Three Family,Three Family,15,142000.0,1.1459515120000001
East Hartford,2009.0,Two Family,Two Family,50,142500.0,1.33704767268
East Hartford,2010.0,Condo,Condo,50,99318.5,0.8455004880918366
East Hartford,2010.0,Four Family,Four Family,6,150550.0,1.2865899828333334
East Hartford,2010.0,Single Family,Single Family,434,147950.0,1.0736344598709677
East Hartford,2010.0,Three Family,Three Family,19,127900.0,1.1890236006842105
East Hartford,2010.0,Two Family,Two Family,44,135500.0,1.4455485937727273
East Hartford,2011.0,Condo,Condo,40,69000.0,1.09195793585
East Hartford,2011.0,Four Family,Four Family,3,150000.0,1.3537508173333332
East Hartford,2011.0,Single Family,Single Family,282,136500.0,1.103595500251773
East Hartford,2011.0,Three Family,Three Family,6,137488.0,1.0956822593333333
East Hartford,2011.0,Two Family,Two Family,35,115000.0,1.5640556711142857
East Hartford,2012.0,Condo,Condo,8,45000.0,0.8626893330000001
East Hartford,2012.0,Four Family,Four Family,2,218500.0,0.663846154
East Hartford,2012.0,Single Family,Single Family,95,133000.0,0.9432170115157894
East Hartford,2012.0,Three Family,Three Family,3,169900.0,0.9914279063333332
East Hartford,2012.0,Two Family,Two Family,6,145500.0,0.8844199111666667
East Hartford,2013.0,Condo,Condo,57,70500.0,0.9755112049375
East Hartford,2013.0,Four Family,Four Family,4,305000.0,0.67523337775
East Hartford,2013.0,Single Family,Single Family,457,133915.0,0.9927425519462719
East Hartford,2013.0,Three Family,Three Family,8,90125.0,1.3224313484999999
East Hartford,2013.0,Two Family,Two Family,46,125500.0,1.1529296260217392
East Hartford,2014.0,Condo,Condo,59,61375.0,0.9745386899844173
East Hartford,2014.0,Four Family,Four Family,3,44000.0,3.1907527716666664
East Hartford,2014.0,Single Family,Single Family,510,120599.0,0.9904633010108892
East Hartford,2014.0,Three Family,Three Family,11,158500.0,0.8606121848888888
East Hartford,2014.0,Two Family,Two Family,43,133500.0,1.0575085654475807
East Hartford,2015.0,Condo,Condo,56,54250.0,1.1380339001785715
East Hartford,2015.0,Four Family,Four Family,4,154000.0,0.7503062785
East Hartford,2015.0,Single Family,Single Family,539,122000.0,1.0354072824137293
East Hartford,2015.0,Three Family,Three Family,20,149825.0,0.9314534631000001
East Hartford,2015.0,Two Family,Two Family,49,145000.0,1.4140290504693878
East Hartford,2016.0,Condo,Condo,55,84000.0,0.8136269854545454
East Hartford,2016.0,Four Family,Four Family,6,186200.0,0.9436157449999999
East Hartford,2016.0,Single Family,Single Family,604,139148.0,0.9843921218824503
East Hartford,2016.0,Three Family,Three Family,13,117110.0,0.9718890596923077
East Hartford,2016.0,Two Family,Two Family,59,120000.0,1.450907905542373
East Hartford,2017.0,Condo,Condo,133,60000.0,0.8994812042631579
East Hartford,2017.0,Four Family,Four Family,8,167550.0,0.9931998172500001
East Hartford,2017.0,Single Family,Single Family,670,138000.0,0.8623639320402985
East Hartford,2017.0,Three Family,Three Family,14,142500.0,0.9484692478571429
East Hartford,2017.0,Two Family,Two Family,52,128000.0,2.044296903096154
East Hartford,2018.0,Condo,Condo,54,92000.0,0.8875365837037037
