Town,Year,PropertyType,NumSales,MedianSale,AvgSalesRatio
Watertown,2009.0,Two Family,2,242500.0,0.73573617
Watertown,2009.0,nan,8,150000.0,0.69814099325
Watertown,2010.0,Condo,20,191500.0,0.75171768175
Watertown,2010.0,Single Family,174,200573.0,0.8971119283678161
Watertown,2010.0,Three Family,3,235000.0,0.8857732673333333
Watertown,2010.0,Two Family,6,162474.0,0.8350044743333332
Watertown,2010.0,nan,37,140000.0,0.9848876328108108
Watertown,2011.0,Condo,11,220000.0,0.9008681150000001
Watertown,2011.0,Single Family,162,301500.0,1.4350258165248446
Watertown,2011.0,Three Family,1,195000.0,0.792820513
Watertown,2011.0,Two Family,11,140816.0,1.8392347136363638
Watertown,2011.0,nan,40,120000.0,0.704635431525641
Watertown,2012.0,Condo,15,156000.0,0.9557910306666667
Watertown,2012.0,Single Family,183,233875.0,0.7490721420631868
Watertown,2012.0,Two Family,9,154940.0,1.0542660902222223
Watertown,2012.0,nan,44,275000.0,0.9036265019651163
Watertown,2013.0,Condo,26,179950.0,0.8931401439615385
Watertown,2013.0,Single Family,139,190000.0,1.3023636104100718
Watertown,2013.0,Three Family,2,192500.0,0.9755602835
Watertown,2013.0,Two Family,7,175000.0,1.177707867
Watertown,2013.0,nan,40,100000.0,1.0880073490128206
Watertown,2014.0,Condo,4,172550.0,0.6698752785
Watertown,2014.0,Single Family,52,178750.0,0.9261417975192308
Watertown,2014.0,Two Family,2,192100.0,0.734166914
Watertown,2014.0,nan,10,130000.0,1.0507341485
Watertown,2015.0,Condo,28,145000.0,0.8395845324285715
Watertown,2015.0,Single Family,244,190000.0,1.0001194611270492
Watertown,2015.0,Three Family,5,225000.0,0.8857873014
Watertown,2015.0,Two Family,5,135000.0,3.9499034371999997
Watertown,2015.0,nan,36,104250.0,1.1837278064558823
Watertown,2016.0,Condo,36,164250.0,0.7830219519999999
Watertown,2016.0,Four Family,1,265000.0,0.587169811
Watertown,2016.0,Single Family,256,193250.0,0.8518274858671875
Watertown,2016.0,Three Family,2,152500.0,0.754934066
Watertown,2016.0,Two Family,9,148000.0,1.0133961826666666
Watertown,2016.0,nan,37,110250.0,0.8763077449714286
Watertown,2017.0,Condo,28,187250.0,0.7609670601071429
Watertown,2017.0,Single Family,332,185000.0,0.8323178038704819
Watertown,2017.0,Three Family,1,102500.0,1.363902439
Watertown,2017.0,nan,40,58250.0,4.039103199346154
Watertown,2018.0,Condo,8,141950.0,0.6456666666428572
Watertown,2018.0,Single Family,263,205000.0,0.8438712529049429
Watertown,2018.0,Two Family,2,200000.0,0.7272000000000001
Watertown,2018.0,nan,17,72000.0,1.0053092770937502
Watertown,2019.0,Condo,11,170000.0,0.7020363636363637
Watertown,2019.0,Four Family,1,290000.0,0.4986
Watertown,2019.0,Single Family,83,204000.0,0.7436433734939759
Watertown,2019.0,Three Family,2,270200.0,0.5799000000000001
Watertown,2019.0,Two Family,2,187450.0,0.66465
Watertown,2019.0,nan,9,148000.0,0.7583777777777778
Watertown,2020.0,Commercial,5,161800.0,1.023620247
Watertown,2020.0,Condo,27,214000.0,0.7025296296296296
Watertown,2020.0,Four Family,1,329600.0,0.5907
Watertown,2020.0,Industrial,1,400000.0,0.529
Watertown,2020.0,Residential,134,266500.0,0.6322935851641791
Watertown,2020.0,Single Family,237,227450.0,0.8063424113475177
Watertown,2020.0,Three Family,3,269000.0,0.5241
Watertown,2020.0,Two Family,11,169000.0,0.6906727272727273
Watertown,2020.0,Vacant Land,5,120000.0,0.47328000000000003
Watertown,2020.0,nan,39,145000.0,0.4936948717948718
Watertown,2021.0,Apartments,1,200000.0,0.71
Watertown,2021.0,Commercial,11,455000.0,0.6365920543636364
Watertown,2021.0,Industrial,3,225000.0,1.3552333333333333
Watertown,2021.0,Residential,416,255000.0,0.6143237001610576
Watertown,2021.0,Vacant Land,27,90000.0,0.8541869195185186
Watertown,2022.0,Commercial,15,276250.0,0.7123201716818182
Watertown,2022.0,Industrial,6,1380625.0,1.6399125
Watertown,2022.0,Residential,439,282500.0,0.5678197293211148
Watertown,2022.0,Vacant Land,21,95000.0,0.9564657699444443
Watertown,2023.0,Commercial,8,1356250.0,0.6078
Watertown,2023.0,Industrial,3,398000.0,3.5044000000000004
Watertown,2023.0,Residential,232,293750.0,0.5162551724137932
Watertown,2023.0,Vacant Land,13,100000.0,0.5864307692307692
West Hartford,2001.0,nan,338,189500.0,0.5374290569674556
West Hartford,2002.0,nan,1462,208200.0,0.5791753043315636
West Hartford,2003.0,nan,1449,240750.0,0.5944534977005214
West Hartford,2004.0,nan,1518,269500.0,3.4132257979601186
West Hartford,2005.0,nan,1531,273196.0,48.45864230581973
West Hartford,2006.0,nan,1051,295000.0,0.4071525017868696
West Hartford,2007.0,Condo,51,250000.0,0.4604217632156863
West Hartford,2007.0,Single Family,178,295000.0,0.6949250133988764
West Hartford,2007.0,Three Family,6,427000.0,0.6201578846666667
West Hartford,2007.0,Two Family,15,278000.0,0.8345584142
West Hartford,2007.0,nan,9,1128000.0,0.8353443554444444
West Hartford,2008.0,Condo,193,314900.0,0.5259435617720207
West Hartford,2008.0,Single Family,756,295000.0,0.7426934324193122
West Hartford,2008.0,Three Family,9,270000.0,0.7995880613333334
West Hartford,2008.0,Two Family,24,288500.0,0.83274015625
West Hartford,2008.0,nan,28,312500.0,0.9785278260714285
West Hartford,2009.0,Condo,113,225000.0,0.7255067596637168
West Hartford,2009.0,Single Family,699,283000.0,0.8417820885851216
West Hartford,2009.0,Three Family,4,328250.0,0.801814912
West Hartford,2009.0,Two Family,31,240000.0,1.272966877516129
West Hartford,2009.0,nan,37,275000.0,68.63598442718919
West Hartford,2010.0,Condo,120,192500.0,0.7352111507583333
West Hartford,2010.0,Single Family,659,299900.0,0.8062068660242793
West Hartford,2010.0,Three Family,12,358500.0,0.7941223915000001
West Hartford,2010.0,Two Family,29,242000.0,0.8550953169310345
West Hartford,2010.0,nan,32,262500.0,9.09765693471875
West Hartford,2011.0,Condo,84,171000.0,0.9847829764156626
West Hartford,2011.0,Single Family,490,307750.0,1.5989693898469386
West Hartford,2011.0,Three Family,9,220000.0,2.7023917510000004
West Hartford,2011.0,Two Family,11,250000.0,0.8302793994545454
West Hartford,2011.0,nan,20,302500.0,1.1503490333
West Hartford,2012.0,Condo,27,215000.0,0.6832643303333333
West Hartford,2012.0,Four Family,1,388000.0,0.549716495
West Hartford,2012.0,Single Family,163,290000.0,0.7112960025092024
West Hartford,2012.0,Three Family,5,232000.0,2.73873173
West Hartford,2012.0,Two Family,7,301000.0,0.8679628917142858
West Hartford,2012.0,nan,10,481250.0,0.7131149673999999
West Hartford,2013.0,Condo,177,179200.0,0.6222186627088151
West Hartford,2013.0,Single Family,773,304950.0,0.6995307173975132
West Hartford,2013.0,Three Family,8,345500.0,0.763925702375
West Hartford,2013.0,Two Family,25,216666.75,1.1303248287173913
West Hartford,2013.0,nan,30,338750.0,0.867859317607143
West Hartford,2014.0,Condo,147,204700.0,0.6186929123175012
West Hartford,2014.0,Four Family,1,300000.0,0.9331
West Hartford,2014.0,Single Family,762,287437.5,0.7279344829172278
West Hartford,2014.0,Three Family,10,330000.0,0.6247948817222222
West Hartford,2014.0,Two Family,35,285300.0,0.8054174783651316
West Hartford,2014.0,nan,33,426250.0,0.74523100295
West Hartford,2015.0,Condo,171,239000.0,0.6364309988421053
West Hartford,2015.0,Single Family,758,296062.5,0.706138269701847
West Hartford,2015.0,Three Family,9,322000.0,0.6474064197777778
West Hartford,2015.0,Two Family,42,318500.0,0.6499686214285715
West Hartford,2015.0,nan,25,475000.0,0.7756208666000001
West Hartford,2016.0,Condo,124,201750.0,0.7124004784596775
West Hartford,2016.0,Single Family,680,299950.0,0.7190816969882353
West Hartford,2016.0,Three Family,9,305000.0,0.7102891888888889
West Hartford,2016.0,Two Family,25,299900.0,0.66032623092
West Hartford,2016.0,nan,26,664250.0,1.5378210936538463
West Hartford,2017.0,Condo,43,210000.0,0.6966018165116279
West Hartford,2017.0,Single Family,196,283950.0,0.7288671793061225
West Hartford,2017.0,Three Family,2,312500.0,0.692775871
West Hartford,2017.0,Two Family,10,291000.0,0.6126244117
West Hartford,2017.0,nan,5,85000.0,0.7539015518
West Hartford,2018.0,Condo,176,225875.0,0.6944157386656249
West Hartford,2018.0,Single Family,813,290875.0,0.7090487563760683
West Hartford,2018.0,Three Family,12,472950.0,0.7035649184090909
West Hartford,2018.0,Two Family,38,345204.5,0.6453724228648648
West Hartford,2018.0,nan,26,272500.0,0.6728853638478262
West Hartford,2019.0,Condo,173,207500.0,0.6865331599791262
West Hartford,2019.0,Four Family,2,337500.0,0.7262500000000001
West Hartford,2019.0,Single Family,891,302900.0,0.6592172911754779
West Hartford,2019.0,Three Family,11,361400.25,0.63844
West Hartford,2019.0,Two Family,45,363750.0,0.634286864
West Hartford,2019.0,nan,40,453187.5,3.6858532014285714
West Hartford,2020.0,Commercial,6,1129946.0,0.7038333333333333
West Hartford,2020.0,Condo,130,220500.0,0.5548119791666667
West Hartford,2020.0,Industrial,3,887000.0,0.6418504323333333
West Hartford,2020.0,Residential,362,325000.0,0.640893005660221
West Hartford,2020.0,Single Family,704,319500.0,0.7325069206349206
West Hartford,2020.0,Three Family,12,402500.0,0.6083833333333334
West Hartford,2020.0,Two Family,39,321900.0,0.7429666666666667
West Hartford,2020.0,Vacant Land,2,142500.0,1.6512333335
West Hartford,2020.0,nan,19,6182037.5,0.6698666666666666
West Hartford,2021.0,Apartments,9,2100000.0,0.8649111111111112
West Hartford,2021.0,Commercial,22,943800.0,0.7921611888181819
West Hartford,2021.0,Industrial,8,501037.5,0.5378125
West Hartford,2021.0,Residential,1372,340000.0,0.6249053878126822
West Hartford,2021.0,Vacant Land,7,350000.0,1.1632585434285716
West Hartford,2022.0,Apartments,12,2991951.0,0.4286419318333334
West Hartford,2022.0,Commercial,26,864450.0,0.6250601503759399
West Hartford,2022.0,Industrial,7,650000.0,2.1062142857142856
West Hartford,2022.0,Residential,1122,365750.0,0.8408222729923288
West Hartford,2022.0,Vacant Land,7,79000.0,1.0068
West Hartford,2023.0,Apartments,1,960000.0,1.1994
West Hartford,2023.0,Commercial,19,875000.0,4.122000000000001
West Hartford,2023.0,Industrial,3,1235000.0,0.5488666666666666
West Hartford,2023.0,Residential,903,401500.0,0.5767596899224806
West Hartford,2023.0,Vacant Land,8,225000.0,1.463825
West Hartford,2024.0,Commercial,19,690000.0,0.5896631578947368
West Hartford,2024.0,Industrial,8,412000.0,1.6773624999999999
West Hartford,2024.0,Residential,664,465000.0,0.5040286144578313
West Hartford,2024.0,Vacant Land,8,220000.0,0.5473875
West Haven,2001.0,nan,301,125000.0,0.886519445936877
West Haven,2002.0,nan,1058,137950.0,0.7685070489850863
West Haven,2003.0,nan,1075,153700.0,0.6929418404726257
West Haven,2004.0,nan,1232,125750.0,0.5150677102650407
West Haven,2005.0,nan,867,176500.0,0.44686710453930634
West Haven,2006.0,Condo,46,126250.0,0.5833643170557692
West Haven,2006.0,Four Family,2,352000.0,0.6302211305000001
West Haven,2006.0,Single Family,139,228975.0,0.6733629511437729
West Haven,2006.0,Three Family,9,352500.0,0.6024152003333334
West Haven,2006.0,Two Family,21,291450.0,0.6409743107500001
West Haven,2006.0,nan,17,305500.0,2.266515569591667
West Haven,2007.0,Condo,162,146000.0,0.6124022881324873
West Haven,2007.0,Four Family,1,0.0,0.0
West Haven,2007.0,Single Family,512,224750.0,0.792273224056212
West Haven,2007.0,Three Family,27,267500.0,8.68320147525
West Haven,2007.0,Two Family,70,245000.0,1.8120458642315964
West Haven,2007.0,nan,44,290000.0,2.7105078000144927
West Haven,2008.0,Condo,98,138950.0,0.6567809804387755
West Haven,2008.0,Four Family,3,208000.0,1.153902985
West Haven,2008.0,Single Family,350,203000.0,0.9279958377828572
West Haven,2008.0,Three Family,14,214000.0,0.9352608992857142
West Haven,2008.0,Two Family,45,225000.0,0.9247210639555555
West Haven,2008.0,nan,44,650337.5,0.765976524845238
West Haven,2009.0,Condo,83,139000.0,0.757167928
West Haven,2009.0,Four Family,2,117450.0,1.9263892995
West Haven,2009.0,Single Family,402,175000.0,1.1935672018109453
West Haven,2009.0,Three Family,19,220000.0,1.0792100710526316
West Haven,2009.0,Two Family,60,157000.0,1.1745439960000001
West Haven,2009.0,nan,25,150000.0,0.9256652758
West Haven,2010.0,Condo,55,128000.0,0.8944046224000001
West Haven,2010.0,Four Family,3,112500.0,1.863711401
West Haven,2010.0,Single Family,256,175000.0,1.0459141388789062
West Haven,2010.0,Three Family,14,191250.0,1.1716354867142857
West Haven,2010.0,Two Family,39,150000.0,1.7002169813333334
West Haven,2010.0,nan,16,142450.0,2.355034527625
West Haven,2011.0,Condo,15,109000.0,1.9895568366
West Haven,2011.0,Single Family,74,157000.0,0.8958462825135135
West Haven,2011.0,Three Family,4,150099.5,0.93601706875
West Haven,2011.0,Two Family,7,117900.0,1.4768384904285714
West Haven,2011.0,nan,6,265000.0,0.868500162
West Haven,2012.0,Condo,65,120000.0,2.7390420140923077
West Haven,2012.0,Single Family,288,161750.0,1.0539504475034722
West Haven,2012.0,Three Family,17,157000.0,1.1531989818235295
West Haven,2012.0,Two Family,51,140000.0,1.1482458493529413
West Haven,2012.0,nan,34,275000.0,4.011479775352941
West Haven,2013.0,Condo,63,131500.0,2.60068236570082
West Haven,2013.0,Four Family,2,190000.0,0.9875526315
West Haven,2013.0,Single Family,348,156891.75,0.9847272350064158
West Haven,2013.0,Three Family,6,199950.0,0.7937686065
West Haven,2013.0,Two Family,26,142500.0,0.97511737514
West Haven,2013.0,nan,36,191250.0,7.364170119046875
West Haven,2014.0,Condo,83,104250.0,2.0003754948451418
West Haven,2014.0,Four Family,5,137500.0,1.1115804948
West Haven,2014.0,Single Family,361,157125.0,1.1159405360741443
West Haven,2014.0,Three Family,10,183125.0,1.2666427808125
West Haven,2014.0,Two Family,29,179750.0,0.9776970997976191
West Haven,2014.0,nan,32,288000.0,0.8888969309311593
West Haven,2015.0,Condo,59,100000.0,10.323346395779662
West Haven,2015.0,Four Family,1,220000.0,0.889636364
West Haven,2015.0,Single Family,340,156500.0,1.0648290443558823
West Haven,2015.0,Three Family,12,203000.0,0.8291487707499999
West Haven,2015.0,Two Family,23,138000.0,1.0952020520434782
West Haven,2015.0,nan,21,300000.0,0.6423409452857143
West Haven,2016.0,Condo,29,90000.0,1.8620655734827587
West Haven,2016.0,Four Family,1,165000.0,0.876909091
West Haven,2016.0,Single Family,132,176387.0,0.8502009286590909
West Haven,2016.0,Three Family,4,206500.0,0.63301670225
West Haven,2016.0,Two Family,7,112100.0,1.418629613
West Haven,2016.0,nan,3,219000.0,1.3138081583333332
West Haven,2017.0,Condo,115,109000.0,1.6519015218608695
West Haven,2017.0,Four Family,2,243100.0,0.6612081139999999
West Haven,2017.0,Single Family,544,170000.0,0.9680828769430148
West Haven,2017.0,Three Family,23,235000.0,0.6736845165217391
West Haven,2017.0,Two Family,54,190450.0,0.7961712677037037
West Haven,2017.0,nan,49,208000.0,0.8697667752857143
West Haven,2018.0,Condo,117,102225.0,1.405912292119626
West Haven,2018.0,Four Family,4,348500.0,0.465875
West Haven,2018.0,Single Family,534,177825.0,0.7739499140085554
West Haven,2018.0,Three Family,29,259125.0,0.6400741071428572
West Haven,2018.0,Two Family,69,210987.5,0.6980412295253456
West Haven,2018.0,nan,42,370000.0,0.6247358353418804
West Haven,2019.0,Condo,143,95000.0,1.7795403009461541
West Haven,2019.0,Four Family,5,363375.0,0.46643333333333337
West Haven,2019.0,Single Family,539,189600.0,0.760802957401105
West Haven,2019.0,Three Family,28,288500.0,0.8149202306111112
West Haven,2019.0,Two Family,66,205250.0,0.7143801470588236
West Haven,2019.0,nan,49,260000.0,0.820831171002442
West Haven,2020.0,Condo,92,109250.0,0.9104489010989012
West Haven,2020.0,Four Family,2,335000.0,0.54585
West Haven,2020.0,Single Family,395,212000.0,0.7153207594936708
West Haven,2020.0,Three Family,24,275250.0,0.6207208333333333
West Haven,2020.0,Two Family,47,245000.0,0.7247893617021277
West Haven,2020.0,nan,31,1322500.0,0.861453448275862
West Haven,2021.0,Commercial,22,345000.0,0.7756636363636364
West Haven,2021.0,Industrial,2,236000.0,0.4125
West Haven,2021.0,Residential,235,260000.0,0.6859762207489362
West Haven,2021.0,Vacant Land,5,90000.0,0.55242
West Haven,2022.0,Apartments,2,5615000.0,0.37462876700000003
West Haven,2022.0,Commercial,35,324812.5,0.5864183654685315
West Haven,2022.0,Industrial,10,782000.0,0.6209765405952381
West Haven,2022.0,Residential,794,272500.0,0.6783243187660578
West Haven,2022.0,Vacant Land,15,27000.0,0.6369238095357144
West Haven,2023.0,Apartments,5,1000000.0,0.30457999999999996
West Haven,2023.0,Commercial,23,180250.0,41.95856086956521
West Haven,2023.0,Industrial,5,4620.0,67.68668
West Haven,2023.0,Residential,656,291750.0,1.030257012195122
West Haven,2023.0,Vacant Land,15,40000.0,2.7303066666666664
West Haven,2024.0,Commercial,28,244000.0,49.04554642857143
West Haven,2024.0,Industrial,9,120000.0,9.128655555555557
West Haven,2024.0,Residential,431,320000.0,1.5494164733178655
West Haven,2024.0,Vacant Land,15,33075.0,3.878493333333333
Westbrook,2002.0,nan,55,226250.0,0.5999383333373656
Westbrook,2003.0,nan,218,225500.0,1.4814631839691124
Westbrook,2004.0,nan,218,405000.0,0.8216642000115207
Westbrook,2005.0,nan,183,300000.0,1.4894183417486337
Westbrook,2006.0,nan,130,302250.0,0.9749613574769231
Westbrook,2007.0,Condo,4,464282.0,0.40592262875
Westbrook,2007.0,Single Family,36,262500.0,1.898096116361111
Westbrook,2007.0,Two Family,1,360000.0,0.784333333
Westbrook,2007.0,nan,7,425000.0,16.88164880014286
Westbrook,2008.0,Condo,2,226000.0,0.599606286
Westbrook,2008.0,Single Family,106,327000.0,0.7273569176333333
Westbrook,2008.0,Two Family,1,105000.0,1.509333333
Westbrook,2008.0,nan,15,120000.0,7.667939839866667
Westbrook,2009.0,Condo,1,435000.0,0.646505747
Westbrook,2009.0,Single Family,71,352000.0,0.8609600978450703
Westbrook,2009.0,Three Family,1,475000.0,0.868442105
Westbrook,2009.0,Two Family,1,377000.0,0.745915119
Westbrook,2009.0,nan,12,217500.0,1.1321162796666666
Westbrook,2010.0,Condo,7,330000.0,1.0844586132857144
Westbrook,2010.0,Single Family,109,297000.0,1.140761495091743
Westbrook,2010.0,nan,21,150000.0,1.5150422941904762
Westbrook,2011.0,Condo,3,429500.0,0.7241914466666666
Westbrook,2011.0,Single Family,74,212500.0,1.4909298533108106
Westbrook,2011.0,Three Family,1,300000.0,1.060166667
Westbrook,2011.0,Two Family,4,450000.0,0.86680336
Westbrook,2011.0,nan,11,90000.0,14.045042134727275
Westbrook,2012.0,Condo,4,367765.0,0.6815307695
Westbrook,2012.0,Single Family,27,230000.0,1.4999595385555555
Westbrook,2012.0,nan,3,85000.0,0.8453466826666666
Westbrook,2013.0,Condo,9,243500.0,0.778177678
Westbrook,2013.0,Single Family,124,166822.5,0.5244163344057378
Westbrook,2013.0,Two Family,1,442000.0,0.835588235
Westbrook,2013.0,nan,15,80625.0,0.5880387600357143
Westbrook,2014.0,Condo,6,293750.0,0.6958240223
Westbrook,2014.0,Four Family,1,485000.0,1.668907216
Westbrook,2014.0,Single Family,105,265975.0,1.1078139309965036
Westbrook,2014.0,Two Family,4,168000.0,5.37560372525
Westbrook,2014.0,nan,14,244950.0,27.062077193144443
Westbrook,2015.0,Condo,10,303100.0,0.5902362365
Westbrook,2015.0,Single Family,140,272500.0,0.8532033788285714
Westbrook,2015.0,Two Family,1,237000.0,0.774683544
Westbrook,2015.0,nan,9,250000.0,0.7395823471111111
Westbrook,2016.0,Condo,7,382000.0,0.7647810995714286
Westbrook,2016.0,Single Family,94,241500.0,1.1780097234042552
Westbrook,2016.0,Three Family,1,675000.0,0.305718519
Westbrook,2016.0,Two Family,1,286000.0,0.642692308
Westbrook,2016.0,nan,9,175000.0,1.1336133447777776
Westbrook,2017.0,Condo,4,310000.0,0.69965868175
Westbrook,2017.0,Single Family,32,230000.0,0.73213691146875
